"","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"6-Nov",0,0,6.25701236724854,0,9.09868240356445,6.78398561477661,0,0,0,0,18.6219329833984,3.73184370994568,0,0,0,2.972900390625,5.45552968978882,0,0,6.12958717346191,0,0.849800050258636,0,5.85753917694092,0,12.2825212478638,0,7.85816764831543,16.3226985931396,6.59102249145508,15.5343427658081,0,3.06723785400391,
"7-Nov",31.5229206085205,-999,9.4522533416748,0.516135275363922,14.3127422332764,2.70791697502136,-999,0,11.6063461303711,1.6710946559906,5.07716655731201,2.30349898338318,12.8170824050903,0,0,25.2789573669434,4.57865524291992,7.19620847702026,7.3847599029541,0,0,0.562857151031494,0,0.38048380613327,28.0053234100342,45,0,1.47452759742737,3.66761875152588,1.74905264377594,4.92463445663452,0,14.3368692398071,
"8-Nov",21.9748115539551,1.41271579265594,2.99467968940735,3.22437930107117,22.5089645385742,0,-999,0.604816257953644,12.2605457305908,0,0.712998390197754,7.34864711761475,1.57528471946716,2.12105655670166,0,2.72591495513916,0,5.88590240478516,1.1385098695755,0,0,0,0,0,0,16.6011066436768,0,0.4833984375,0,50.156135559082,0.322265625,1.47739899158478,22.8658409118652,
"9-Nov",3.87179112434387,0,5.32316017150879,13.6180963516235,0,0,0,6.28926849365234,0.570114254951477,0,0,19.5141773223877,4.3853964805603,3.62452960014343,0.469122171401978,0,0,0,2.20654273033142,0,7.83715200424194,0,0,0,0,3.6681764125824,0,5.68968200683594,18.0847358703613,6.50199794769287,13.3116989135742,0,10.8032875061035,
"10-Nov",0.809924006462097,3.32589292526245,26.5672912597656,0,1.4716477394104,0,-999,1.95621228218079,0,0,3.35218024253845,30.5743732452393,0,6.02895307540894,6.97339153289795,0.64453125,0.759426593780518,0,4.87136888504028,0.469472408294678,2.23859643936157,0,0,0,0,0,0,0,0.865048170089722,1.62023150920868,5.6950569152832,0,6.41982650756836,
"11-Nov",-999,-999,10.2470188140869,0.4833984375,0,14.5322217941284,-999,0,0,2.26133322715759,3.98235678672791,8.92170429229736,0,0,0,15.3195838928223,0,0,0.337730705738068,0,10.7454824447632,0.225578099489212,0,0,5.4148154258728,0,0,0,4.11744260787964,0,0,7.61367416381836,7.12924575805664,
"12-Nov",-999,0,15.6897325515747,4.51613616943359,7.74592161178589,3.27829074859619,2.53998780250549,0,0,4.74696588516235,5.18857717514038,0.322265625,0,0,4.26282930374146,0.322265625,0,0,8.9910364151001,0.683069348335266,0,0,4.24481534957886,0,0.64453125,0,0,0,0,0,0,0.580652296543121,0,
"13-Nov",-999,0,1.90664601325989,0,12.7252559661865,0,0,0,-999,0.430563151836395,0,4.25812292098999,13.4251136779785,0,6.05556917190552,4.47842407226562,0,0,6.63239336013794,3.14507174491882,1.56125330924988,0.322265625,7.35356092453003,3.13845300674438,0,5.77133798599243,0.509878873825073,4.63959646224976,0,0,0,0,0.543868601322174,
"14-Nov",0.561904668807983,0,6.93292808532715,0,4.7102837562561,0,0,0,0,1.28255808353424,0,12.8937206268311,8.62133312225342,0,8.40328979492188,0,0,0,5.36360168457031,39.0438537597656,4.28256559371948,0.605742216110229,0,0,0,7.20059823989868,0,0,0,0,3.6872296333313,5.5751633644104,0,
"15-Nov",1.24631643295288,-999,0,0,8.54122924804688,-999,0.570669531822205,0.802525162696838,0,0,0,10.1264991760254,15.1441783905029,0,8.23272514343262,0,0.4833984375,6.37913703918457,8.44906044006348,0,1.50069415569305,0,0,1.25458824634552,0,4.96246910095215,-999,0,0,0,18.8055191040039,0,0,
"16-Nov",0,-999,0,0,2.8077392578125,-999,0,0,0,0,0,8.01725769042969,0,4.82700872421265,2.75639462471008,0,0,0,27.2050552368164,0,5.8307089805603,0,0,0,0.616712212562561,0,-999,0,0,0,4.26352977752686,2.50721859931946,5.83243417739868,
"17-Nov",6.60892105102539,-999,0,0.691973567008972,2.83596801757812,-999,0,0.661864638328552,1.26045000553131,2.81458401679993,-999,0,5.9834623336792,0,26.5121479034424,2.22165775299072,4.98563385009766,16.561954498291,0.81768536567688,10.5682249069214,0.941142380237579,0,0,13.6582136154175,0,0,33.2675399780273,0,0.934029519557953,0.209621146321297,0,17.009391784668,14.7848529815674,
"18-Nov",0,-999,0,4.00348949432373,0,-999,2.972900390625,0,0,0,0,0,8.24257755279541,0,4.59906959533691,0,1.78924143314362,2.88418769836426,33.1996726989746,0,1.44054937362671,0,0,36.0083274841309,0,0,2.60977005958557,0,0,0.424736976623535,0,0,0,
"19-Nov",0,0,3.42014002799988,0.64453125,0,-999,5.28881072998047,0,-999,0,0,0,0.218074813485146,0,0,0,1.84895133972168,12.5871772766113,7.17835140228271,5.67350244522095,0,0,0,18.5696544647217,0,0.687373876571655,0,0,0,0,1.84780597686768,0.689125299453735,0,
"20-Nov",15.7328701019287,-999,0,-999,0,-999,0.995656490325928,0,0,0,0,0,0,0.622607707977295,1.40046143531799,0,2.88423228263855,13.2481784820557,4.76634883880615,0,0,0.324999988079071,0,18.9521331787109,0,0,0,0,2.39183759689331,2.18165588378906,0,3.09771943092346,5.76621627807617,
"21-Nov",0.349237203598022,-999,2.15781283378601,0,0,-999,17.1964092254639,5.0312294960022,8.09177112579346,0,0,12.3971815109253,0,0,6.19986438751221,0,0,1.06149363517761,0,0,0,9.04950332641602,0,17.9484310150146,0,0,0.218019410967827,1.96526169776917,16.0899105072021,0,0,0.86767303943634,1.76391458511353,
"22-Nov",0,-999,10.4479637145996,3.55525994300842,0.356322705745697,-999,7.13544893264771,0,2.40624713897705,0,5.68520545959473,7.67864847183228,3.77714133262634,0,0,0,0,9.32109546661377,0.208580702543259,0.322265625,1.82312273979187,6.59250068664551,0,20.6612892150879,0,0,0,0,0,0,0.836146831512451,0,0,
"23-Nov",0,-999,1.92497873306274,2.56556868553162,1.98337459564209,-999,9.11462879180908,0,18.3360538482666,0,0,-999,0,5.59707355499268,0,0,0,1.43700683116913,0,0,0,20.705415725708,0.215493187308311,1.56083273887634,0,0,0,2.81107091903687,0,0,2.24184083938599,14.4375667572021,0.215375274419785,
"24-Nov",0.28953891992569,-999,0,0,2.09281063079834,-999,1.651611328125,0,0.225991457700729,0,0,0.903928518295288,5.9651050567627,7.93384218215942,2.27234816551208,0,2.38491177558899,0.361672580242157,0,4.52878618240356,0,7.49753427505493,0,3.02709770202637,0.215419858694077,0,0,0.380881279706955,50.8774070739746,0,0,0.990574598312378,4.02184009552002,
"25-Nov",0,4.26181697845459,0,0,0,-999,2.44082403182983,0,4.9046368598938,0,0,0,6.12963199615479,0,0.376380145549774,0,1.03256356716156,0,0,2.24753618240356,0,6.32670402526855,0,10.7433204650879,0.424977153539658,0,0.362678110599518,0,28.0637760162354,0,0,2.12395524978638,0,
"26-Nov",0,5.16738939285278,0,0,0,-999,3.17857122421265,0,0,0,0,5.02608585357666,1.17618584632874,0,0,0,0,0,0,0,0,0,0,1.67116212844849,0,1.47357308864594,0,0,0,0,0,7.66865921020508,11.2924451828003,
"27-Nov",0,1.1989049911499,0,3.51917767524719,2.15599298477173,-999,16.7728538513184,0,0,0,0,4.47605133056641,10.9198036193848,0,0,0,0,0,0,0,0,0,0,2.64520406723022,0,0,0,0.918959975242615,2.63520479202271,4.89406871795654,0,0.594760417938232,0.973290979862213,
"28-Nov",0,0,0,0,0,-999,0,1.51334023475647,0,0,3.18340873718262,4.48942565917969,0,28.1987171173096,0,0,8.33600234985352,2.35532212257385,0,0,4.63067817687988,0,0,14.1027517318726,0,0,0,0,16.0777797698975,13.3343601226807,0,1.49213266372681,0.766190767288208,
"29-Nov",0.413012862205505,-999,0,0,0,-999,0,0,0,0,0,8.46361923217773,0,25.0762901306152,0,0.694153904914856,9.30710220336914,0,0.67572695016861,0,5.71753549575806,0,0,1.27926552295685,0,3.69307994842529,5.82146644592285,0,30.3927402496338,0,0.294249027967453,9.4565372467041,0,
"30-Nov",9.75273704528809,-999,0,0,0,-999,0.798910140991211,0,0,0,0,7.12030839920044,0,7.21290493011475,0,0,28.9938735961914,0,0,0,0,0,0.327873170375824,0,0,0,0,0,40.9610977172852,0.350947678089142,0.208598583936691,2.48381280899048,3.99330925941467,
"1-Dec",0.3418008685112,0.223416700959206,0,1.30871438980103,0,-999,0,1.33735835552216,0,0,0,-999,0,0,0.973762512207031,0,20.221996307373,0,0,0,0,0,0,0.366053342819214,0,0,3.82313060760498,0,2.972900390625,0,2.66234540939331,7.46339225769043,0,
"2-Dec",0,-999,0,0,0,-999,2.82729125022888,0.466371089220047,0,0,0,1.44126105308533,3.22954988479614,0,0.848264694213867,0,3.57986521720886,11.947961807251,0,0,1.9630081653595,4.71568059921265,0.322265625,0,0,0,0,0,5.73909187316895,0.205835655331612,0,8.30188751220703,17.1314105987549,
"3-Dec",6.21041202545166,0,0,0,0,-999,1.64664256572723,0,0,0,0,0,0,0,0.77183073759079,0,0,3.57887434959412,0,0.838234305381775,0,0,0,0.212270975112915,0,6.55593013763428,0.234258577227592,0,4.31571865081787,0.449349373579025,0,1.33645701408386,0,
"4-Dec",0,-999,0.407183855772018,0,0,-999,0,0,0,0.702063083648682,5.01681995391846,5.88237762451172,0.755333304405212,0,24.5325889587402,0,0,3.49845886230469,0,0,0,0,0.947346329689026,1.9859664440155,0,0,0.356160074472427,0,2.16935992240906,0.898060500621796,0,0,4.09965848922729,
"5-Dec",0.205682456493378,-999,0.230772227048874,0,0,-999,0,0,0,3.53098726272583,0,0,0,0,2.79142594337463,0,0,0,2.38665151596069,0,4.81491947174072,0,0,0,0,0,0,0,0,11.3909854888916,0,0,22.8071956634521,
"6-Dec",1.80312633514404,0,0,0.932826697826385,0,-999,-999,0,0.627069711685181,0,9.33962917327881,0,0,0,3.33467531204224,0,0,1.52237105369568,0,0,20.1499443054199,3.61040282249451,5.67469358444214,9.49408626556396,0.765692472457886,0,0,0,0,0.322265625,0,0,1.49602997303009,
"7-Dec",0,0,0,6.00468635559082,0,-999,-999,0,0,2.07898664474487,2.57193946838379,0,0,0,8.03910827636719,-999,0,0,0,0,0,0,0,16.0397930145264,0,0,0,0,0,0,0,0,7.86541891098022,
"8-Dec",0,0,0,0,1.78690242767334,-999,0,0.210699141025543,0,0,0.322265625,0,0,5.17343616485596,0,0,1.19012117385864,0,3.17341876029968,0,10.369457244873,0,0,0,10.3145503997803,0,0,11.3168773651123,0,0,0,0,0,
"9-Dec",0,0,0,0,6.48761749267578,-999,0,0,0,0,1.12124276161194,0,0,0.843265235424042,4.75638484954834,0,0,0,0,0,1.8167724609375,0,0.216840639710426,0,26.5995178222656,0,0,1.76395428180695,0,0,0,0,0,
"10-Dec",0.326062858104706,0.219643712043762,0,2.68047070503235,7.37223958969116,-999,0,7.89474010467529,0,4.68651056289673,0,0,0,0,66.5398864746094,0,0,6.85714292526245,0.897624015808105,1.37108528614044,0,0,0.818665146827698,0,0,0,9.27287483215332,4.19366550445557,0,0,0,0,0,
"11-Dec",0,6.47347545623779,3.87534308433533,0,8.60687446594238,-999,0,-999,0.641263246536255,2.07578444480896,0,0,0,0.590679883956909,0,0,0,3.87243986129761,0,4.75336694717407,0,0,0,0,0,0,9.81773948669434,1.57502865791321,0,0,5.59686470031738,0,0,
"12-Dec",0,15.8381280899048,0,2.09423637390137,0,-999,0,-999,0,0,0,0,0,0,2.5883252620697,0,0,0,0,0,0,0,0,0,7.63993167877197,0,14.2049789428711,3.5081787109375,0,0,2.1470947265625,0,14.079701423645,
"13-Dec",0,0.624506115913391,0,3.49396657943726,0,-999,0,-999,0,0,0.565828740596771,0,0,0,0,0,0,1.97734570503235,0,0,0,0,0,6.06417846679688,0,0,2.642578125,0,0,0,0.64453125,0,24.6746997833252,
"14-Dec",0,0,0,0,0,-999,0,0.690527379512787,0,4.29152011871338,0,0,0,0,0,0,0,0.379685819149017,1.88074862957001,1.17960870265961,0,0,0,0,0,0,0.242606222629547,0,0,0,26.8626689910889,0,6.02606105804443,
"15-Dec",0,0,0,0,0,-999,0,2.4855363368988,0,0,1.03227758407593,0,0,0,1.32255935668945,0,0,0,0,7.77995538711548,0,6.22040605545044,0,0,0,0,0.256723880767822,0,0,0,0,0,5.15237236022949,
"16-Dec",0,0,0,0,0,-999,0,0,0,0,2.12211728096008,0,7.46173858642578,0,0,0,0,0,0,10.3527784347534,0,5.70381212234497,0,0,0,0,1.19462668895721,0,0,0,0,0,0,
"17-Dec",0,0.802313208580017,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395844340324402,0,0,0,0,0,0,0,0,0.322265625,0.380372643470764,0.21836793422699,0,1.9478645324707,
"18-Dec",0,0,0,0.377675235271454,0,-999,0,0,0,0,-999,0,2.33371686935425,0,0,0,0,0,0,9.16242980957031,0,4.201904296875,0,0,0,0,0,0,0,0,0,0,0,
"19-Dec",0,0,-999,0.89610755443573,0,-999,0,0,0,0,0,0,0,0,4.87244510650635,1.45897150039673,2.6241135597229,0,0.331352025270462,5.97990846633911,0,0,0,0,0,0,0,0,4.75515127182007,0,0,0,0,
"20-Dec",2.37141346931458,0,-999,1.31295609474182,0,-999,6.21358013153076,0.377863317728043,0,0.333286285400391,0,0,0,0,0.400338709354401,0,8.29569816589355,0,0,4.35480833053589,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-Dec",0,0,0,1.00318622589111,0,-999,6.42527103424072,0,0,1.1561279296875,0,0,0,0,0,0,0,0,0,8.14543914794922,0,0,0,0,0,0,0,19.4140682220459,0,0.596792459487915,0,0,0.44256129860878,
"22-Dec",0.288648009300232,0,0,0,0,-999,0,0,1.07441210746765,0,0,0,0,0,0,0,0,0,0,5.3780779838562,0,0,0,22.0629196166992,0,0,0,0,0,0.840301513671875,0,0,0.331551432609558,
"23-Dec",1.72294962406158,0,0.352512180805206,0,0,-999,0.62150239944458,0,0,0,0,0,0,0,0,0,0,0,0,30.1189727783203,0,0,0,0.66433584690094,0,0,4.29379272460938,0,0,1.96287631988525,0,0,0,
"24-Dec",0,0,0,0,0,-999,6.64256429672241,0,13.481294631958,0,0,0,0,0,0,0,0,0,0,0,0,1.13156580924988,0,0,0,0,0,0,0,0,0,0,0,
"25-Dec",2.8470606803894,0,0,0,0,-999,19.538969039917,0,0,8.62437629699707,0,1.45792496204376,0,0,2.96850848197937,0,0,0,0,6.98877334594727,0,5.81591033935547,0,10.9446258544922,0,4.04267644882202,21.8976650238037,6.73798084259033,0,13.69983959198,0,0,0,
"26-Dec",0,0,0,0,0,-999,10.3895244598389,0,0,32.3519134521484,0,0,1.69592225551605,0,22.880802154541,0,0,0,2.82355332374573,1.85467684268951,0,0,0,0,0,0,35.7050743103027,0,4.96702098846436,4.6525821685791,0,0,0,
"27-Dec",0,0,4.09258413314819,0,0,-999,2.81913018226624,0,0,2.91348624229431,0,0,1.56465363502502,0,0,6.01984786987305,9.12138843536377,0,0,0,0,0,0,12.0722970962524,0,0,9.98280239105225,0,0,0,0,0,5.80227661132812,
"28-Dec",0,0,0,0,0,-999,9.35367870330811,0,0,1.37904179096222,0,0,0,0,0,0,1.15005230903625,0,0,6.19683265686035,0,0,0,0,0,0,18.6947154998779,0,0,20.5540142059326,0,0,0,
"29-Dec",0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7362937927246,0,20.8488483428955,0,0,0,0,29.6587600708008,0,0,8.2340145111084,0,0,0,
"30-Dec",6.53743886947632,0,0,0,0,-999,4.66772651672363,0,0,0,0,0,1.43092238903046,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41291952133179,0,0,1.79964232444763,5.84120655059814,0,0,
"31-Dec",0,0,0,0,0,-999,18.6404590606689,0,0,-999,0,0,0,0,-999,0,0,0,0,0,-999,0,0,0,0,0,1.21100759506226,0,0,0,7.52845764160156,0,0,
